,addresses,zip,lat,long,short-zip
3009,222 Spriggsdale,78220-1118,29.417952,-98.439364,78220
3010,9520 Kriewald Rd,78245-9504,29.390549,-98.671972,78245
3011,1200 Ruiz St,78207-1403,29.436173,-98.523668,78207
3012,975 Rice Rd,78220-3523,29.409104,-98.400554,78220
3013,7539 Pipers Creek,78251-1414,29.466466,-98.639366,78251
3014,9000 Adams Hill Dr,78245,29.410457,-98.663926,78245
3015,6305 Cagnon Rd,78252,29.369882,-98.707294,78252
3016,7539 Pipers Creek,78251-1414,29.466466,-98.639366,78251
3017,1500 Beconsfield,78216-2930,29.55482,-98.472125,78216
3018,700 Cedarhurst Dr,78227,29.38753,-98.642732,78227
3019,4934 Woodstone,78230-1122,29.552743,-98.579378,78230
3020,5100 John D Ryan,78245-3501,29.383648,-98.734965,78245
3021,6785 Cagnon Rd,78252,29.364406,-98.707278,78252
3022,7322 Jones Maltsberger Rd,78209-1870,29.497758,-98.480447,78209
3023,9055 Marbach Rd,78245-1809,29.417851,-98.662553,78245
3024,4119 Spotswood,78230-1643,29.545584,-98.569443,78230
3025,615 Theo Ave E,78210,29.390124,-98.497418,78210
3026,100 Reefridge,78242,29.369421,-98.61909,78242
3027,11955 Parliament,78216-2442,29.551292,-98.508289,78216
3028,8030 Campfire,78227-2670,29.408301,-98.647135,78227
3029,7539 Pipers Creek,78251-1414,29.466466,-98.639366,78251
3030,7434 Westshire Dr,78227-2771,29.411549,-98.638419,78227
3031,5315 Gawain,78218-2104,29.507018,-98.383986,78218
3032,182 Reefridge,78242,29.369449,-98.619063,78242
3033,615 Theo Ave E,78210,29.390124,-98.497418,78210
3034,7930 Flores St S,78221-2416,29.346673,-98.486634,78221
3035,300 Augusta,78205-1216,29.431172,-98.492616,78205
3036,200 Moursund Blvd,78221,29.334617,-98.503825,78221
3037,6175 Old Pearsall Rd,78242-2613,29.343401,-98.618246,78242
3038,300 Merrimac,78223,29.37295,-98.470785,78223
3039,8530 Village Dr,78217-5504,29.51731,-98.427155,78217
3040,6200 Ih 10 E,78219,29.445805,-98.357205,78219
3041,200 Burr Rd,78209-6218,29.468217,-98.459335,78209
3042,5601 Bandera Rd,78238-1916,29.480708,-98.595014,78238
3043,914 36Th St Nw,78228-5935,29.441467,-98.57065,78228
3044,355 Wayside,78213-3532,29.502319,-98.534898,78213
3045,1375 Fenfield,78211-3468,29.363302,-98.56722,78211
3046,7902 Westshire Dr,78227-2644,29.411771,-98.643073,78227
3047,7710 Northway,78213-3125,29.505855,-98.519271,78213
3048,1227 Memorial St,78228-6155,29.446421,-98.5633,78228
3049,803 Loop 410 Nw,78216-5614,29.520921,-98.50554,78216
3050,100 Marion,78209-5943,29.471336,-98.454587,78209
3051,2167 Loop 410 Ne,78217-4600,29.516333,-98.426159,78217
3052,2015 Beechaven,78207-7302,29.406506,-98.534991,78207
3053,1500 Perez St,78207-2243,29.433589,-98.519006,78207
3054,107 Parmly,78211-3413,29.360489,-98.563692,78211
3055,200 Moursund Blvd,78221,29.334617,-98.503825,78221
3056,200 Oakcrest Ave,78210-4531,29.391533,-98.49409,78210
3057,300 Nunes St,78225,29.389488,-98.518695,78225
3058,400 General Mcmullen N,78237-1526,29.436371,-98.553274,78237
3059,1500 Memorial St,78228,29.448324,-98.563009,78228
3060,2522 Menchaca,78207,29.439976,-98.511256,78207
3061,4700 Commerce St W,78237-1503,29.43072,-98.55416,78237
3062,430 Bundy,78220-2304,29.415934,-98.425631,78220
3063,15415 Red Robin Rd,78255-1222,29.588365,-98.643624,78255
3064,225 Mt Vernon Ct,78223-2053,29.372949,-98.47092,78223
3065,16626 Us Hwy 281 N,78232-2242,29.593887,-98.472458,78232
3066,4903 Farmsfield,78240-5448,29.52407,-98.585026,78240
3067,10500 Pleasanton Rd,78221,29.313367,-98.501968,78221
3068,1100 Mulberry Ave E,78209-7025,29.453965,-98.470609,78209
3069,1119 Arroya Vista Dr,78213-3704,29.501718,-98.511009,78213
3070,703 Mission Rd,78210-4526,29.39213,-98.492208,78210
3071,121 Eleanor,78209,29.455951,-98.470022,78209
3072,7930 Flores St S,78221-2416,29.346673,-98.486634,78221
3073,9418 Dover Rdg,78250,29.508854,-98.669805,78250
3074,5120 Service Center Dr,78218-5513,29.475577,-98.391708,78218
3075,1221 Shadwell,78228-4134,29.469834,-98.561913,78228
3076,800 Hanover,78228,29.449221,-98.557018,78228
3077,506 Shadwell,78228-4243,29.468635,-98.5492,78228
3078,3141 Culebra Rd,78228-6001,29.448773,-98.562479,78228
3079,735 Avondale Ave,78223-2265,29.37065,-98.453245,78223
3080,120 Pardo Cir,78228-5025,29.461577,-98.551433,78228
3081,102 Pardo Cir,78228-5025,29.460866,-98.552267,78228
3082,1500 Wheatley Ave,78220,29.408495,-98.425004,78220
3083,917 French Place W,78212-3647,29.450082,-98.505192,78212
3084,8000 Midcrown Dr,78218-2311,29.50778,-98.38087,78218
3085,10306 Mary Knoll Dr,78230,29.534432,-98.537197,78230
3086,258 Stonewall Ave,78214-3547,29.373531,-98.501599,78214
3087,1500 Lockhill-Selma Rd,78213,29.532749,-98.517473,78213
3088,7800 Micron Dr,78251-2432,29.46018,-98.648186,78251
3089,8531 Presa St S,78223-3511,29.337798,-98.45484,78223
3090,25805 Turquoise Sky,78261,29.683661,-98.434328,78261
3091,6300 West Ave,78213,29.520363,-98.525943,78213
3092,1602 Jackson Keller,78213-3230,29.5106,-98.519388,78213
3093,3461 Fredericksburg Rd,78201-3850,29.475637,-98.537168,78201
3094,7077 San Pedro Ave,78216-6209,29.51105,-98.499258,78216
3095,12615 Judson Rd,78233-4104,29.554408,-98.356751,78233
3096,5410 Havencrest Dr,78242-1318,29.365975,-98.60152,78242
3097,1906 Odessa Dr,78220-4720,29.404027,-98.401015,78220
3098,105 Dillon Walk,78208,29.436259,-98.447823,78208
3099,107 Shady Rill,78213-3046,29.509025,-98.527402,78213
3100,111 Loop 410 Nw,78216-5307,29.520851,-98.494417,78216
3101,1323 Mira Vista,78228-4320,29.451491,-98.599063,78228
3102,510 Brookview Dr,78213-4117,29.495966,-98.511144,78213
3103,147 Knollwood Dr,78227-4440,29.393882,-98.645263,78227
3104,10619 Ih 35 N,78233-6627,29.535625,-98.387239,78233
3105,8231 Marbach Rd,78227-1652,29.417839,-98.653932,78227
3106,1323 Mira Vista,78228-4320,29.451491,-98.599063,78228
3107,25026 Estancia Circle,78260-4346,29.674786,-98.494258,78260
3108,2501 St Marys N,,29.425173,-98.494599,
3109,2011 Dollarhide,78223-3201,29.366579,-98.437626,78223
3110,147 Bluffside,78227-4421,29.393103,-98.644833,78227
3111,2406 Darwin,78228-3435,29.460407,-98.598946,78228
3112,427 Endicott,78214-2429,29.35945,-98.501824,78214
3113,300 Merrimac,78223,29.37295,-98.470785,78223
3114,16111 Nacogdoches Rd,78247-1002,29.586999,-98.360073,78247
3115,3334 Bercy Court,78251-4731,29.469238,-98.671067,78251
3116,402 Stratford Ct,78223-2030,29.37491,-98.468553,78223
3117,3635 Candleglenn,78244-2100,29.457462,-98.368023,78244
3118,800 Ware Blvd,78214-2918,29.348885,-98.487644,78214
3119,10914 Auldine Dr,78230-4312,29.539914,-98.532599,78230
3120,3250 Tpc Pkwy,78261-2871,29.661619,-98.432205,78261
3121,900 Breeden,78212,29.456766,-98.501006,78212
3122,16500 State Hwy 16,78224,29.282226,-98.564872,78224
3123,6500 Blanco Rd,78216-6614,29.51535,-98.506801,78216
3124,1333 Thorain,78201-2925,29.481746,-98.517,78201
3125,7100 Seidel,78209,29.495754,-98.444258,78209
3126,1333 Thorain,78201-2925,29.481746,-98.517,78201
3127,3603 Bob Billa,78223-2811,29.371091,-98.429099,78223
3128,1100 Canario,78207,29.417091,-98.531491,78207
3129,1300 Callaghan Rd,78228-4309,29.448931,-98.602676,78228
3130,1114 Onslow,78202,29.428554,-98.443861,78202
3131,221 Nunes St,78225-1532,29.389672,-98.518688,78225
3132,12710 Nacogdoches Rd,78217-1947,29.555935,-98.400271,78217
3133,506 Brookview Dr,78213-4117,29.496129,-98.511164,78213
3134,3845 Loop 1604 Se,78264-9595,29.219336,-98.420292,78264
3135,8961 Tesoro Dr,78217-6209,29.521151,-98.45715,78217
3136,100 San Angelo,78212-1153,29.486235,-98.499277,78212
3137,2 Hearthwood,78248-1617,29.591868,-98.537815,78248
3138,21302 Encino Commons,78259-2719,29.641313,-98.450497,78259
3139,17253 Applewhite Rd,78264,29.248921,-98.549074,78264
3140,7322 Painter Way,78240-3978,29.507185,-98.596048,78240
3141,8038 Wurzbach Rd,78229-3800,29.51453,-98.577445,78229
3142,2947 Ashby Place W,78228-5323,29.452217,-98.541606,78228
3143,680 Basse Rd E,78209-7431,29.498033,-98.475379,78209
3144,800 Loop 410 Nw,78216-5616,29.520164,-98.505595,78216
3145,8038 Wurzbach Rd,78229-3800,29.51453,-98.577445,78229
3146,5000 Walzem Rd,78218-2117,29.510174,-98.392807,78218
3147,1400 Gardina,78201-3300,29.478892,-98.538456,78201
3148,727 Loop 410 Nw,78216-5603,29.520921,-98.504826,78216
3149,100 San Angelo ,78212-1153,29.486235,-98.499277,78212
3150,1530 Rigsby Ave,78210-3751,29.398056,-98.443968,78210
3151,200 Overbrook,78201,29.482338,-98.550855,78201
3152,8150 Cross Crk,78218-1600,29.512919,-98.402904,78218
3153,2823 Bandbury Oak,78247-3484,29.574193,-98.443796,78247
3154,6108 Macdona,78221-1012,29.366182,-98.518581,78221
3155,10400 Northampton,78230-3328,29.53635,-98.552538,78230
3156,600 Mourning Dove,78245-4446,29.422504,-98.717423,78245
3157,5901 Little Brandywine,78233-5125,29.557679,-98.372453,78233
3158,13202 Scarsdale,78217-1743,29.561513,-98.411593,78217
3159,10334 Oasis,78216-4001,29.533305,-98.491652,78216
3160,1403 Melissa Sue,78228-4317,29.451393,-98.599899,78228
3161,5455 Rowley,78240-4719,29.504415,-98.594235,78240
3162,500 Refugio,,29.425173,-98.494599,
3163,5433 Randolph Blvd,78233-6212,29.530361,-98.382541,78233
3164,519 Mcilvaine,78212-1816,29.473316,-98.501251,78212
3165,8402 Star Creek,78251-2331,29.462772,-98.659045,78251
